,first_accuracy,first_wait,delayed,cancelled
1076,,,0,0
1077,44.0,428.0,0,0
1078,152.0,568.0,0,0
1079,,,0,0
1080,-77.0,336.0,0,0
1081,413.0,731.0,0,0
1082,27.0,561.0,1,0
1083,-77.0,0.0,0,0
1084,330.0,1708.0,0,0
1085,,,0,0
1086,-83.0,14.0,0,0
1087,,,0,0
1088,237.0,341.0,0,0
1089,,,0,0
1090,-66.0,91.0,1,0
1091,260.0,463.0,0,0
1092,,,0,0
1093,-77.0,77.0,1,0
1094,160.0,0.0,1,0
1095,182.0,0.0,0,0
1096,,,0,0
1097,,,0,0
1098,-29.0,105.0,1,0
1099,,,0,0
1100,,,0,0
1101,,,0,0
1102,,,0,0
1103,,,1,0
1104,-38.0,75.0,1,0
1105,,,0,0
1106,42.0,1477.0,0,0
1107,88.0,237.0,0,0
1108,-59.0,25.0,0,0
1109,,,1,0
1110,,,0,0
1111,-113.0,85.0,1,0
1112,-76.0,2816.0,0,0
1113,-373.0,1156.0,0,0
1114,,,0,0
1115,-146.0,77.0,1,0
1116,,,0,0
1117,509.0,334.0,0,0
1118,1085.0,774.0,1,0
1119,-80.0,313.0,1,0
1120,22.0,577.0,1,0
1121,,,1,0
1122,-210.0,3812.0,0,0
1123,,,0,0
1124,144.0,0.0,0,0
1125,20.0,0.0,0,0
1126,,,0,0
1127,,,0,0
1128,294.0,0.0,0,0
1129,,,0,0
1130,,,1,0
1131,,,0,0
1132,-113.0,128.0,0,0
1133,,,1,0
1134,,,0,0
1135,1003.0,0.0,0,0
1136,-39.0,0.0,1,0
1137,-13.0,0.0,0,0
1138,-55.0,437.0,0,1
1139,74.0,623.0,0,0
1140,41.0,522.0,0,0
1141,20.0,0.0,1,0
1142,,,0,0
1143,-14.0,0.0,0,0
1144,4131.0,1491.0,0,0
1145,-73.0,42.0,0,0
1146,,,0,0
1147,,,0,0
1148,,,0,0
1149,-50.0,1306.0,1,1
1150,,,0,0
1151,-173.0,256.0,0,0
1152,-151.0,350.0,0,0
1153,41.0,280.0,0,0
1154,3345.0,1184.0,1,0
1155,,,0,0
1156,-64.0,0.0,0,0
1157,165.0,794.0,0,0
1158,68.0,1.0,0,0
1159,,,0,0
1160,-66.0,295.0,0,0
1161,9.0,287.0,0,0
1162,,,0,0
1163,,,0,0
1164,-276.0,1003.0,0,0
1165,-40.0,464.0,0,0
1166,86.0,946.0,0,0
1167,,,0,0
1168,-95.0,0.0,0,0
1169,709.0,953.0,0,0
1170,50.0,0.0,1,0
1171,-160.0,135.0,0,0
1172,1051.0,0.0,0,0
1173,,,0,0
1174,-253.0,452.0,0,0
1175,-119.0,540.0,0,0
1176,-180.0,554.0,0,0
1177,,,0,1
1178,-110.0,69.0,0,0
1179,7283.0,648.0,0,0
1180,,,0,0
1181,-7.0,14.0,0,0
1182,702.0,0.0,0,0
1183,,,0,0
1184,2384.0,733.0,0,0
1185,902.0,431.0,0,0
1186,18.0,218.0,0,0
1187,-160.0,561.0,0,0
1188,2068.0,92.0,0,0
1189,614.0,521.0,0,0
1190,-275.0,356.0,0,0
1191,-36.0,796.0,0,0
1192,78.0,1555.0,0,0
1193,,,0,0
1194,-90.0,120.0,0,0
1195,-90.0,120.0,0,0
1196,729.0,1539.0,1,0
1197,,,0,0
1198,,,0,0
1199,-224.0,0.0,0,0
1200,-10.0,261.0,0,0
1201,-155.0,0.0,0,0
1202,-68.0,299.0,0,0
1203,-81.0,2114.0,0,0
1204,-10.0,18.0,0,0
1205,-31.0,478.0,1,0
1206,136.0,8.0,0,0
1207,9263.0,66.0,0,1
1208,310.0,730.0,0,0
1209,76.0,0.0,0,0
1210,94.0,423.0,0,0
1211,-984.0,502.0,0,1
1212,966.0,419.0,0,0
1213,,,0,0
1214,13.0,284.0,0,0
1215,20.0,26.0,0,0
1216,,,0,0
1217,3544.0,2276.0,0,0
1218,,,0,0
1219,-225.0,179.0,0,0
1220,6150.0,3619.0,0,0
1221,-49.0,43.0,1,0
1222,-181.0,0.0,0,0
1223,-127.0,81.0,0,0
1224,409.0,655.0,0,0
1225,0.0,748.0,0,0
1226,-262.0,417.0,0,0
1227,-51.0,289.0,0,0
1228,,,0,0
1229,-461.0,341.0,0,0
1230,-36.0,718.0,1,0
1231,115.0,98.0,1,0
1232,-119.0,0.0,0,0
1233,-8.0,97.0,0,0
1234,,,0,0
1235,,,0,0
1236,6.0,0.0,0,0
1237,,,0,0
1238,329.0,774.0,1,0
1239,,,0,0
1240,-79.0,1072.0,0,0
1241,50.0,3183.0,0,0
1242,,,0,0
1243,,,0,0
1244,,,0,0
1245,,,0,0
1246,266.0,0.0,1,0
1247,-1120.0,154.0,0,0
1248,51.0,0.0,0,0
1249,,,0,0
1250,-398.0,119.0,1,0
1251,69.0,0.0,0,0
1252,1128.0,65.0,0,0
1253,-3.0,288.0,0,0
1254,55.0,87.0,1,0
1255,,,0,0
1256,-137.0,592.0,0,0
1257,252.0,522.0,1,0
1258,495.0,841.0,1,0
1259,-617.0,111.0,0,0
1260,945.0,134.0,0,0
1261,,,0,0
1262,-312.0,1401.0,0,0
1263,1.0,872.0,1,0
1264,,,0,0
1265,-82.0,601.0,0,0
1266,263.0,413.0,0,0
1267,,,1,0
1268,-58.0,0.0,0,0
1269,-113.0,0.0,0,0
1270,-33.0,0.0,1,0
1271,-58.0,308.0,1,0
1272,,,0,0
1273,1491.0,107.0,0,0
1274,,,1,0
1275,,,0,0
1276,11.0,0.0,0,0
1277,-76.0,900.0,0,0
1278,-277.0,959.0,0,1
1279,-69.0,257.0,0,0
1280,96.0,0.0,1,0
1281,-146.0,413.0,0,0
1282,-24.0,0.0,0,0
1283,-86.0,135.0,0,0
1284,19345.0,62.0,0,0
1285,,,0,0
1286,20.0,0.0,0,0
1287,-16.0,0.0,0,0
1288,399.0,374.0,0,1
1289,-52.0,142.0,0,0
1290,-179.0,0.0,0,0
1291,1236.0,79.0,0,0
1292,,,0,0
1293,,,0,0
1294,1020.0,1450.0,1,0
1295,363.0,516.0,1,0
1296,,,0,0
1297,46.0,0.0,0,0
1298,-17.0,0.0,0,0
1299,-50.0,312.0,0,0
1300,-49.0,0.0,0,0
1301,580.0,380.0,0,0
1302,1067.0,1515.0,0,1
1303,,,0,0
1304,-19.0,0.0,1,0
1305,,,0,0
1306,,,0,0
1307,,,0,0
1308,-86.0,518.0,0,0
1309,-44.0,323.0,0,0
1310,-272.0,458.0,0,0
1311,,,0,0
1312,,,0,0
1313,2543.0,456.0,0,0
1314,,,0,0
1315,-148.0,104.0,0,0
1316,,,0,0
1317,123.0,332.0,0,1
1318,1345.0,760.0,0,0
1319,64.0,165.0,1,0
1320,9.0,0.0,0,0
1321,-96.0,856.0,1,0
1322,650.0,979.0,0,0
1323,-335.0,489.0,0,0
1324,-121.0,671.0,0,0
1325,,,0,0
1326,7.0,869.0,0,0
1327,110.0,0.0,0,0
1328,-64.0,0.0,0,0
1329,-76.0,0.0,0,0
1330,48.0,111.0,0,0
1331,,,1,0
1332,-167.0,207.0,0,0
1333,,,1,0
1334,1241.0,87.0,1,0
1335,,,0,0
1336,249.0,147.0,0,0
1337,,,1,0
1338,43.0,715.0,0,0
1339,-3.0,664.0,0,0
1340,85.0,1627.0,0,0
1341,-35.0,0.0,1,0
1342,-285.0,575.0,0,0
1343,-65.0,0.0,0,0
1344,2361.0,1196.0,0,0
1345,,,1,0
1346,76.0,251.0,0,0
1347,-156.0,0.0,0,0
1348,-42.0,0.0,0,0
1349,,,0,0
1350,699.0,457.0,0,0
1351,52.0,549.0,1,0
1352,-114.0,45.0,0,0
1353,856.0,46.0,0,0
1354,1569.0,110.0,0,0
1355,88.0,426.0,0,0
1356,,,0,0
1357,,,0,0
1358,,,0,0
1359,,,1,0
1360,120.0,0.0,0,0
1361,-109.0,136.0,0,0
1362,2710.0,561.0,1,0
1363,-614.0,0.0,0,0
1364,-10.0,61.0,1,0
1365,-136.0,0.0,0,0
1366,-37.0,0.0,0,0
1367,463.0,186.0,0,0
1368,-611.0,392.0,0,0
1369,-169.0,293.0,0,0
1370,127.0,0.0,0,0
1371,357.0,0.0,0,0
1372,-215.0,61.0,0,0
1373,,,0,0
1374,211.0,680.0,0,0
1375,-49.0,22.0,0,0
1376,619.0,888.0,1,1
1377,-138.0,0.0,0,0
1378,,,0,0
1379,-226.0,0.0,0,0
1380,362.0,0.0,0,0
1381,,,0,0
1382,,,0,0
1383,,,0,0
1384,,,0,0
1385,,,0,0
1386,702.0,2008.0,0,0
1387,327.0,0.0,0,0
1388,-48.0,20.0,1,0
1389,,,0,0
1390,326.0,486.0,0,0
1391,-108.0,132.0,0,0
1392,,,0,0
1393,128.0,57.0,0,0
1394,80.0,0.0,0,0
1395,8.0,165.0,1,0
1396,-26.0,3.0,0,0
1397,-51.0,1.0,0,0
1398,,,0,0
1399,0.0,28.0,0,0
1400,,,0,0
1401,194.0,51.0,1,0
1402,-76.0,488.0,0,0
1403,,,1,0
1404,,,1,0
1405,-142.0,0.0,0,0
1406,-10.0,113.0,0,0
1407,,,0,0
1408,,,1,0
1409,,,0,0
1410,-95.0,1091.0,0,0
1411,,,0,0
1412,,,0,0
1413,1566.0,175.0,0,0
1414,-61.0,244.0,0,0
1415,1360.0,300.0,1,0
1416,-62.0,718.0,1,0
1417,187.0,0.0,1,0
1418,-69.0,114.0,0,0
1419,-489.0,963.0,0,0
1420,,,0,0
1421,,,0,0
1422,,,0,0
1423,-200.0,0.0,0,0
1424,,,0,0
1425,411.0,76.0,0,0
1426,204.0,0.0,0,0
1427,362.0,217.0,0,0
1428,-105.0,0.0,0,0
1429,-2.0,9.0,0,0
1430,-274.0,53.0,0,1
1431,-115.0,45.0,0,0
1432,-169.0,173.0,0,0
1433,86.0,0.0,0,0
1434,,,0,0
1435,-108.0,91.0,0,0
1436,,,0,0
1437,-76.0,0.0,0,0
1438,,,0,0
1439,-160.0,191.0,1,0
1440,,,0,0
1441,,,0,0
1442,,,1,0
1443,235.0,269.0,0,0
1444,-17.0,419.0,1,0
1445,131.0,0.0,0,0
1446,,,0,0
1447,,,1,0
1448,,,0,0
1449,-167.0,269.0,0,0
1450,,,0,0
1451,-34.0,105.0,1,0
1452,-65.0,452.0,0,0
1453,-148.0,0.0,0,0
1454,266.0,125.0,0,0
1455,26.0,23.0,0,0
1456,,,1,0
1457,474.0,560.0,0,0
1458,-34.0,0.0,0,0
1459,511.0,319.0,0,0
1460,-5.0,605.0,0,0
1461,-106.0,0.0,0,0
1462,,,0,0
1463,129.0,13.0,1,0
1464,79.0,337.0,0,0
1465,182.0,300.0,0,0
1466,,,0,0
1467,211.0,339.0,0,0
1468,,,0,0
1469,,,0,0
1470,,,0,0
1471,,,0,0
1472,,,0,0
1473,-86.0,1018.0,0,0
1474,-280.0,238.0,0,0
1475,,,0,0
1476,-5.0,86.0,0,0
1477,96.0,0.0,0,0
1478,108.0,6346.0,0,0
1479,,,1,0
1480,,,0,0
1481,236.0,113.0,0,0
1482,,,0,0
1483,,,0,0
1484,-50.0,62.0,0,0
1485,882.0,597.0,1,0
1486,,,0,0
1487,-103.0,324.0,0,0
1488,-11.0,176.0,0,0
1489,,,0,0
1490,,,0,0
1491,87.0,363.0,0,0
1492,,,0,0
1493,-81.0,0.0,1,0
1494,37.0,527.0,0,0
1495,-334.0,0.0,0,0
1496,-27.0,0.0,0,0
1497,,,1,0
1498,,,1,0
1499,-1000.0,434.0,0,0
1500,-135.0,762.0,0,0
1501,6.0,844.0,0,0
1502,,,0,0
1503,13.0,481.0,0,0
1504,,,0,0
1505,7.0,190.0,0,0
1506,225.0,243.0,0,0
1507,78.0,61.0,0,0
1508,-129.0,1.0,0,0
1509,-2.0,0.0,1,0
1510,-189.0,176.0,0,0
1511,60.0,245.0,0,0
1512,-80.0,427.0,0,0
1513,-86.0,340.0,0,0
1514,1757.0,49.0,0,0
1515,85.0,1330.0,0,0
1516,-81.0,0.0,0,0
1517,108.0,0.0,1,0
1518,,,0,1
1519,,,1,0
1520,-16.0,353.0,0,1
1521,,,0,0
1522,228.0,391.0,1,0
1523,,,1,0
1524,,,0,0
1525,-52.0,908.0,0,0
1526,-858.0,689.0,0,0
1527,,,1,0
1528,4909.0,862.0,1,0
1529,,,0,0
1530,,,0,0
1531,-339.0,1580.0,0,0
1532,321.0,13191.0,0,0
1533,,,0,0
1534,,,0,0
1535,-4.0,23.0,0,0
1536,399.0,724.0,0,0
1537,,,0,0
1538,,,0,0
1539,,,0,0
1540,35.0,0.0,0,0
1541,2036.0,279.0,0,1
1542,,,1,0
1543,-39.0,173.0,0,0
1544,-62.0,306.0,0,0
1545,-6.0,70.0,0,0
1546,9.0,197.0,0,0
1547,29.0,228.0,0,0
1548,-171.0,716.0,0,0
1549,6.0,0.0,0,0
1550,49.0,1113.0,0,0
1551,,,0,0
1552,-1.0,16.0,1,0
1553,,,0,0
1554,-439.0,371.0,0,0
1555,-619.0,0.0,0,0
1556,,,0,0
1557,,,0,0
1558,,,1,0
1559,179.0,156.0,0,0
1560,-768.0,155.0,0,0
1561,-87.0,36.0,0,0
1562,8091.0,472.0,1,0
1563,-17.0,0.0,0,0
1564,-2.0,357.0,0,0
1565,54.0,671.0,0,0
1566,32.0,0.0,0,0
1567,53.0,0.0,0,0
1568,,,0,0
1569,,,0,0
1570,,,0,0
1571,-193.0,0.0,0,0
1572,,,0,0
1573,,,0,0
1574,-3.0,1.0,1,0
1575,512.0,66.0,1,0
1576,,,1,0
1577,734.0,0.0,0,0
1578,,,0,0
1579,2518.0,1458.0,1,0
1580,-31.0,1295.0,0,0
1581,,,0,0
1582,,,0,0
1583,12.0,84.0,0,0
1584,643.0,26.0,0,0
1585,-110.0,349.0,0,0
1586,,,0,0
1587,-145.0,275.0,0,0
1588,,,1,0
1589,-54.0,10.0,0,0
1590,,,0,0
1591,-105.0,486.0,0,0
1592,60.0,-15.0,0,0
1593,1010.0,315.0,0,0
1594,-9.0,5437.0,0,0
1595,53.0,231.0,0,0
1596,-71.0,216.0,0,0
1597,-64.0,0.0,1,0
1598,-105.0,343.0,0,0
1599,176.0,1160.0,0,0
1600,-179.0,17.0,0,0
1601,103.0,99.0,0,0
1602,,,0,0
1603,611.0,0.0,0,0
1604,95.0,141.0,1,0
1605,-60.0,0.0,1,0
1606,371.0,0.0,0,0
1607,-196.0,432.0,1,0
1608,,,0,0
1609,,,0,0
1610,379.0,0.0,0,0
1611,28.0,506.0,0,0
1612,-41.0,271.0,0,0
1613,-18.0,360.0,0,0
1614,-241.0,142.0,0,0
1615,-64.0,1104.0,0,0
1616,,,0,0
1617,-140.0,1329.0,0,0
1618,-14.0,0.0,0,0
1619,,,0,0
1620,-46.0,0.0,0,0
1621,-21.0,0.0,1,0
1622,-47.0,246.0,0,0
1623,2418.0,162.0,1,1
1624,,,0,0
1625,-35.0,51.0,0,0
1626,210.0,0.0,0,0
1627,,,0,0
1628,60.0,437.0,0,1
1629,106.0,168.0,1,0
1630,1988.0,719.0,0,0
1631,,,0,0
1632,,,0,0
1633,-117.0,583.0,0,0
1634,-131.0,0.0,0,0
1635,400.0,279.0,0,0
1636,211.0,0.0,0,0
1637,91.0,167.0,0,0
1638,448.0,1280.0,0,1
1639,75.0,76.0,0,0
1640,-85.0,0.0,0,0
1641,-100.0,112.0,0,0
1642,-10.0,284.0,0,0
1643,28.0,641.0,0,0
1644,,,0,0
1645,-6.0,6.0,0,0
1646,-78.0,28.0,1,0
1647,6832.0,86.0,1,0
1648,780.0,146.0,0,0
1649,-46.0,879.0,0,1
1650,,,1,0
1651,,,0,0
1652,42.0,334.0,0,0
1653,-384.0,1872.0,1,0
1654,-271.0,0.0,0,0
1655,,,0,0
1656,,,0,0
1657,359.0,222.0,1,0
1658,74.0,2931.0,0,0
1659,,,0,0
1660,-666.0,606.0,0,0
1661,1391.0,3155.0,1,1
1662,50.0,33.0,0,0
1663,-168.0,0.0,0,0
1664,-143.0,521.0,0,1
1665,-882.0,1435.0,0,1
1666,,,1,0
1667,,,0,0
1668,127.0,406.0,1,0
1669,4372.0,361.0,0,1
1670,-10.0,93.0,0,0
1671,,,0,0
1672,-170.0,697.0,0,0
1673,-32.0,6.0,0,0
1674,-13.0,329.0,0,0
1675,-71.0,1934.0,1,0
1676,,,1,0
1677,4.0,64.0,1,0
1678,-82.0,655.0,1,1
1679,40.0,625.0,0,0
1680,,,0,0
1681,-1.0,0.0,0,0
1682,,,0,1
1683,1260.0,43.0,0,0
1684,69.0,0.0,0,0
1685,,,0,0
1686,5327.0,2702.0,1,0
1687,-410.0,1346.0,0,1
1688,-6.0,61.0,0,0
1689,200.0,0.0,0,0
1690,,,0,0
1691,,,1,0
1692,170.0,352.0,1,1
1693,951.0,404.0,0,0
1694,951.0,404.0,0,0
1695,,,0,0
1696,-9.0,26.0,0,0
1697,90.0,152.0,0,0
1698,,,0,0
1699,74.0,203.0,0,0
1700,154.0,81.0,0,0
1701,,,0,0
1702,82.0,321.0,0,0
1703,,,0,0
1704,-61.0,0.0,0,0
1705,,,0,0
1706,175.0,237.0,0,0
1707,-334.0,29.0,1,0
1708,,,0,0
1709,1358.0,3067.0,0,0
1710,,,1,0
1711,8329.0,866.0,0,0
1712,-138.0,29.0,1,0
1713,419.0,525.0,0,0
1714,235.0,0.0,0,0
1715,-45.0,91.0,0,0
1716,-114.0,0.0,0,0
1717,,,0,0
1718,,,0,0
1719,,,0,0
1720,-83.0,333.0,0,0
1721,550.0,2114.0,0,0
1722,-106.0,857.0,0,0
1723,-153.0,835.0,0,1
1724,996.0,28.0,0,0
1725,-140.0,1301.0,0,0
1726,4022.0,36.0,0,0
1727,,,0,0
1728,-130.0,0.0,0,0
1729,,,0,0
1730,-49.0,0.0,0,0
1731,,,0,0
1732,-20.0,0.0,0,0
1733,-61.0,0.0,0,0
1734,149.0,0.0,1,0
1735,,,0,0
1736,-71.0,187.0,1,0
1737,2570.0,1701.0,0,1
1738,-79.0,782.0,1,0
1739,-132.0,38.0,1,0
1740,-191.0,2142.0,1,0
1741,882.0,2184.0,1,1
1742,88.0,52.0,0,0
1743,-304009.0,0.0,0,0
1744,18.0,63.0,0,0
1745,,,0,0
1746,100.0,47.0,1,0
1747,-76.0,187.0,0,0
1748,8773.0,415.0,0,0
1749,-15.0,455.0,0,0
1750,264.0,849.0,0,0
1751,-221.0,84.0,0,0
1752,1242.0,437.0,0,0
1753,,,0,0
1754,-5.0,231.0,0,0
1755,85.0,0.0,0,0
1756,-60.0,365.0,0,0
1757,,,1,0
1758,960.0,235.0,0,0
1759,1467.0,101.0,0,0
1760,-191.0,68.0,0,0
1761,769.0,492.0,0,1
1762,-197.0,547.0,0,1
1763,,,0,1
1764,120.0,561.0,0,0
1765,,,0,0
1766,-89.0,1158.0,0,0
1767,-61.0,51.0,0,0
1768,-39.0,524.0,0,0
1769,,,1,0
1770,1049.0,601.0,0,0
1771,-77.0,0.0,0,0
1772,7.0,2059.0,1,0
1773,2027.0,0.0,0,0
1774,1810.0,456.0,0,0
1775,,,0,0
1776,,,0,0
1777,106.0,37.0,0,0
1778,285.0,32.0,1,0
1779,49.0,67.0,0,0
1780,1469.0,0.0,0,0
1781,683.0,0.0,0,0
1782,589.0,175.0,0,0
1783,,,0,0
1784,7404.0,1921.0,1,1
1785,9232.0,835.0,0,0
1786,-128.0,0.0,0,0
1787,326.0,573.0,1,0
1788,,,1,0
1789,-39.0,595.0,0,1
1790,,,0,1
1791,79.0,265.0,0,0
1792,2444.0,430.0,0,0
1793,-362.0,910.0,1,0
1794,-47.0,533.0,0,0
1795,,,0,0
1796,-36.0,383.0,0,0
1797,-2.0,422.0,0,0
1798,,,0,0
1799,,,0,0
1800,-64.0,0.0,0,0
1801,-52.0,0.0,0,0
1802,,,0,0
1803,22.0,0.0,0,0
1804,247.0,0.0,0,0
1805,,,0,0
1806,-167.0,1712.0,0,1
1807,,,0,0
1808,,,0,0
1809,,,1,0
1810,241.0,215.0,0,0
1811,-98.0,17.0,1,0
1812,56.0,463.0,0,0
1813,,,0,0
1814,-204.0,999.0,0,1
1815,,,0,0
1816,-180.0,388.0,0,0
1817,,,0,0
1818,,,0,0
1819,497.0,0.0,0,0
1820,,,0,0
1821,46.0,0.0,1,0
1822,-76.0,0.0,0,0
1823,-54.0,0.0,0,0
1824,620.0,0.0,0,0
1825,-44.0,165.0,0,0
1826,-153.0,279.0,0,0
1827,77.0,308.0,0,0
1828,45.0,0.0,0,0
1829,-188.0,226.0,0,0
1830,433.0,649.0,0,0
1831,556.0,81.0,0,0
1832,,,0,0
1833,-97.0,0.0,0,0
1834,225.0,5813.0,0,0
1835,-44.0,447.0,0,0
1836,,,0,0
1837,739.0,0.0,0,0
1838,20.0,445.0,0,0
1839,1503.0,364.0,1,0
1840,492.0,226.0,1,0
1841,418.0,0.0,0,0
1842,-95.0,42.0,0,0
1843,50.0,72.0,0,0
1844,-19.0,24.0,0,0
1845,-450602.0,13.0,0,0
1846,-450602.0,13.0,0,0
1847,1.0,629.0,0,0
1848,-117.0,0.0,0,0
1849,-226.0,873.0,0,0
1850,3919.0,947.0,0,0
1851,1705.0,0.0,0,0
1852,452.0,0.0,0,0
1853,593.0,128.0,0,1
1854,1915.0,945.0,0,1
1855,-55.0,0.0,0,0
1856,,,0,0
1857,541.0,880.0,0,0
1858,200.0,825.0,1,0
1859,247.0,72.0,0,0
1860,-38.0,0.0,0,0
1861,64.0,553.0,0,0
1862,,,0,0
1863,47.0,126.0,1,0
1864,410.0,0.0,1,0
1865,,,0,0
1866,,,0,0
1867,,,0,0
1868,2327.0,37493.0,0,0
1869,-92.0,1206.0,0,0
1870,337.0,0.0,0,1
1871,29.0,576.0,0,0
1872,,,0,0
1873,,,0,0
1874,,,1,0
1875,87.0,0.0,0,0
1876,-100.0,0.0,0,0
1877,20.0,45.0,0,0
1878,66.0,888.0,0,0
1879,71.0,35.0,0,0
1880,-129.0,192.0,0,0
1881,-170.0,0.0,0,0
1882,-79.0,0.0,0,0
1883,,,0,0
1884,503.0,0.0,0,0
1885,80.0,0.0,0,0
1886,400.0,495.0,0,0
1887,-128.0,156.0,1,0
1888,39.0,18.0,1,0
1889,1923.0,324.0,0,0
1890,1.0,294.0,0,0
1891,,,0,0
1892,,,1,0
1893,150.0,190.0,0,0
1894,,,0,0
1895,,,0,0
1896,-183.0,141.0,0,0
1897,,,0,0
1898,,,1,0
1899,,,0,0
1900,,,0,0
1901,-93.0,1287.0,1,0
1902,19.0,149.0,0,0
1903,1.0,0.0,0,0
1904,,,0,0
1905,-1.0,608.0,0,0
1906,866.0,241.0,0,1
1907,-43.0,372.0,1,0
1908,,,0,0
1909,,,0,0
1910,,,0,0
1911,-11.0,0.0,1,0
1912,635.0,136.0,0,0
1913,178.0,120.0,1,0
1914,,,0,0
1915,105.0,176.0,0,0
1916,-45.0,127.0,0,0
1917,553.0,0.0,0,0
1918,233.0,0.0,0,0
1919,256.0,165.0,0,0
1920,196.0,148.0,0,1
1921,36.0,276.0,0,0
1922,34.0,0.0,0,0
1923,-92.0,318.0,0,0
1924,,,0,0
1925,223.0,483.0,0,0
1926,,,0,0
1927,,,0,0
1928,109.0,0.0,1,0
1929,-6.0,0.0,0,0
1930,,,0,0
1931,-33.0,2674.0,1,0
1932,174.0,0.0,0,0
1933,176.0,425.0,0,0
1934,218.0,0.0,0,0
1935,99.0,168.0,0,0
1936,-1.0,73.0,0,1
1937,,,0,0
1938,,,0,0
1939,706.0,486.0,0,0
1940,161.0,263.0,0,0
1941,2.0,369.0,0,0
1942,,,0,0
1943,787.0,569.0,0,0
1944,,,0,0
1945,,,1,0
1946,254.0,1407.0,0,0
1947,21.0,693.0,0,1
1948,,,0,0
1949,-384.0,732.0,0,0
1950,,,0,0
1951,,,0,0
1952,89.0,121.0,1,0
1953,-149.0,734.0,1,0
1954,,,0,0
1955,245.0,14794.0,0,0
1956,,,0,0
1957,-81.0,0.0,0,0
1958,-34.0,390.0,0,0
1959,-34.0,3063.0,0,0
1960,-421.0,724.0,0,0
1961,-17.0,26.0,1,0
1962,,,0,0
1963,,,0,0
1964,52.0,748.0,0,0
1965,2310.0,11.0,1,0
1966,,,0,0
1967,,,0,0
1968,568.0,744.0,0,0
1969,-65.0,36.0,1,0
1970,-74.0,451.0,0,0
1971,61.0,47.0,0,0
1972,39.0,20.0,1,0
1973,63.0,362.0,0,0
1974,,,0,0
1975,,,0,0
1976,115.0,189.0,0,0
1977,63.0,80.0,0,0
1978,-20.0,112.0,0,0
1979,199.0,387.0,0,0
1980,8765.0,183.0,0,0
1981,213.0,62.0,0,0
1982,,,0,0
1983,2568.0,651.0,0,0
1984,,,0,0
1985,-145.0,671.0,0,0
1986,,,0,0
1987,19.0,149.0,0,0
1988,,,0,0
1989,429.0,72.0,0,0
1990,-38.0,304.0,1,0
1991,,,0,0
1992,12622.0,18712.0,1,0
1993,-138.0,9.0,0,0
1994,278.0,522.0,0,1
1995,,,0,0
1996,-101.0,488.0,0,0
1997,-75.0,753.0,1,0
1998,140.0,137.0,1,0
1999,-8.0,39.0,0,0
2000,,,0,0
2001,,,0,0
2002,4695.0,14.0,0,0
2003,-14.0,527.0,0,1
2004,18.0,0.0,0,0
2005,,,1,0
2006,2504.0,82.0,0,0
2007,-8.0,356.0,0,0
2008,452.0,507.0,0,0
2009,,,1,0
2010,,,0,0
2011,-411.0,0.0,0,0
2012,-381.0,993.0,1,0
2013,,,0,0
2014,117.0,140.0,0,0
2015,83.0,587.0,0,0
2016,,,0,0
2017,75.0,1618.0,0,0
2018,-209.0,0.0,0,0
2019,-72.0,212.0,0,0
2020,341.0,1135.0,0,0
2021,-6.0,21.0,0,0
2022,,,0,0
2023,,,0,0
2024,644.0,88.0,1,0
2025,,,1,0
2026,384.0,400.0,0,0
2027,,,0,0
2028,11.0,53.0,1,0
2029,44.0,210.0,1,0
2030,,,0,0
2031,-8.0,0.0,0,0
2032,,,0,0
2033,31.0,0.0,0,0
2034,42.0,132.0,0,0
2035,,,0,0
2036,,,0,0
2037,-65.0,190.0,0,0
2038,-29.0,202.0,0,0
2039,,,0,0
2040,1535.0,676.0,0,0
2041,-31.0,60.0,0,0
2042,-65.0,27.0,0,0
2043,3118.0,239.0,0,0
2044,,,0,0
2045,13.0,0.0,0,0
2046,89.0,159.0,0,0
2047,,,1,0
2048,-219.0,752.0,0,0
2049,-8.0,566.0,1,0
2050,69.0,480.0,0,0
2051,883.0,0.0,0,0
2052,,,0,0
2053,,,0,0
2054,1598.0,1481.0,0,0
2055,-10.0,70.0,1,0
2056,75.0,324.0,0,0
2057,,,0,0
2058,820.0,318.0,0,0
2059,-35.0,0.0,0,0
2060,99.0,0.0,1,0
2061,712.0,312.0,0,0
2062,,,0,0
2063,,,0,0
2064,458.0,681.0,0,0
2065,,,0,0
2066,-466.0,131.0,0,0
2067,,,1,0
2068,-51.0,37.0,0,0
2069,,,1,0
2070,,,1,0
2071,-66.0,238.0,0,0
2072,-109.0,133.0,0,0
2073,-197.0,94.0,0,0
2074,933.0,27.0,0,0
2075,,,0,0
2076,2826.0,87.0,0,0
2077,-55.0,89.0,0,0
2078,,,0,0
2079,-28.0,135.0,0,0
2080,,,0,0
2081,281.0,133.0,0,0
2082,-62.0,0.0,0,0
2083,-7.0,685.0,1,1
2084,15.0,274.0,0,0
2085,-37.0,15.0,1,0
2086,,,0,0
2087,783.0,1363.0,0,0
2088,,,1,0
2089,-591.0,267.0,0,0
2090,,,0,0
2091,,,0,0
2092,,,0,0
2093,-70.0,435.0,0,0
2094,-162.0,1179.0,0,1
2095,8817.0,2196.0,1,0
2096,,,0,0
2097,-72.0,0.0,0,0
2098,252.0,0.0,0,0
2099,,,0,0
2100,9391.0,0.0,0,0
2101,-213.0,96.0,0,0
2102,-126.0,54.0,0,0
2103,,,0,0
